,image_id,PredictionString
1849,a108e6acd0acf01feb7cbcc8a2f41965, 14 0.5217074155807495 0 0 1 1 3 0.704374372959137 453 607 826 840
1850,a113218469475fef9827360a2f850b3f,
1851,a12c4d0713661192a6e0bbd0ed1b231e, 14 0.7643659710884094 0 0 1 1
1852,a18bff6167ed3c03d4135439c2fa4242, 14 0.7961416840553284 0 0 1 1
1853,a197da40ea602ae169a5bb958e58e65d, 0 0.5457069873809814 717 526 986 843
1854,a1abfb947a060708b7817a8450c43dde, 3 0.5279173851013184 694 528 1041 804 8 0.7015169262886047 508 342 737 696
1855,a1acb6294a7f94b05d33bf3945170b38, 0 0.8286389708518982 886 528 1194 840 3 0.5256361961364746 753 842 1319 1162
1856,a1adf6de567308fd21b771f24d1ad721, 0 0.8919244408607483 713 548 1013 857 3 0.5632359981536865 588 812 1052 1111
1857,a1bffc253b662f0ed464ab6e7ab6950a, 14 1.0 0 0 1 1
1858,a1c39becc9835462d84db8c51229779f, 14 0.8417292237281799 0 0 1 1
1859,a1d6138dff46a93901fbf634fce2e9ea,
1860,a1d96d68f5fe42adc4f0fd93578cc52f,
1861,a1e9c815d63650be13b90158b6523c08, 14 1.0 0 0 1 1
1862,a2188a01235ae6d38e99371e3459f5a3, 14 1.0 0 0 1 1
1863,a226a88f4b8f66c2eba7b974ab8d510d, 14 0.7821623682975769 0 0 1 1
1864,a22e07353ea98e67ba01b4251350a6ce, 14 1.0 0 0 1 1
1865,a271ab4abb8bff077a50fa2e4e8ac663, 0 0.5414804816246033 639 552 893 832
1866,a2887b486dd81a8f4f9086a97b87ee44, 0 0.8177640438079834 894 549 1196 832 10 0.5835772752761841 788 819 1312 1089
1867,a2a2bd5197fb23da123f610e00d8b08e, 14 1.0 0 0 1 1
1868,a2a6d6a2246027eb628f5841701644cc, 11 0.6001728177070618 626 648 867 892
1869,a2aa6583a1a85602ab73d2d8328dc9a9,
1870,a2ae0b4302259a54bb0a981f8e7c3580, 14 0.5430362224578857 0 0 1 1
1871,a2b0df71aa470731ba22c34d90fa236f, 0 0.9831666350364685 667 500 841 737
1872,a2bb3ac911a15a98d939f74bf2a85cd4,
1873,a2d27708156f3e692475bf6088380dc9, 0 0.9824946522712708 853 680 1162 1019 3 0.7040649652481079 754 983 1243 1293
1874,a2dbf5279ee801c86326bfbff7e451b5,
1875,a2df9968971d516062e5cd854f0ee7b8, 14 0.9352570176124573 0 0 1 1
1876,a2ea417d0e7d00cfd922fa93fc95b472,
1877,a2ecc47841fb7903a59b137768a3363c, 14 0.8284088373184204 0 0 1 1
1878,a3196674db73c50c7450c8964370e783, 0 0.6691905856132507 558 345 758 586
1879,a331bdf1d1289608fc61e1fa6cc757a3, 14 0.8894773125648499 0 0 1 1
1880,a3395fc2c4716272d137ce664e7f0a4b,
1881,a34f54c73ecd89db6155fab8cec6b999, 0 0.6826925277709961 779 639 1080 973
1882,a34f741d1e299b6f7d45ef8abe29dac6, 0 0.9767040014266968 780 625 1059 937 13 0.5801774859428406 0 0 0 0
1883,a36217236c03b1daaa338c22cdbbab87, 14 1.0 0 0 1 1
1884,a384e99cde85590d5d4273d65b921282, 0 0.5737929344177246 688 576 958 870
1885,a3874b272553659e7d83cfaf09dad9e0, 14 1.0 0 0 1 1
1886,a3a1502e8a9916bfc472b71538e7714f, 0 0.7318966388702393 669 534 918 814
1887,a3a42d483cf9c22b5e8641bcef210029, 14 1.0 0 0 1 1
1888,a3b5403784ffb7faa00003009aaa1d45, 14 0.8867237567901611 0 0 1 1
1889,a3da04532e2668e7fcc7f3e544b6e7e3,
1890,a40ebf6bbcafde17ab85ba720de1e686, 0 0.6462188363075256 761 586 1040 904
1891,a4284b7a3ea82f02a8a84f3a61633ba1, 0 0.7853026390075684 654 527 901 805
1892,a43c51dd8e8e501bb4c3a3054dd046c0, 0 0.7827042937278748 724 582 994 895
1893,a450a8bf5b6f81cdc6111bc26d512856, 14 0.5953788757324219 0 0 1 1
1894,a45f609b1a50d56739f3ee575b70badb,
1895,a471a7ca10ccf8c873b6cc82fcedd4aa,
1896,a4b634d0e5c63f318bcd8dac6c029fc2,
1897,a4bb549a594457090a24f663d38e314d, 14 0.9978793859481812 0 0 1 1
1898,a4c53519d7af7aba7473d67f07afc21a, 0 0.6530802845954895 831 560 1147 875
1899,a501e9ea8988356d9bf03155518dad34,
1900,a5077fc4cfddf23d5357c5f1bb3afe63, 0 0.5372709035873413 910 628 1289 958
1901,a514cf41182665c95c401f8be8bb4b7d, 0 0.8715618252754211 931 645 1277 993 3 0.6305501461029053 776 974 1359 1341
1902,a54dfc022eedd7f8ba392bc6dc243f5b, 14 0.645802915096283 0 0 1 1
1903,a550a845b14d4d14fb51aec4638101e1, 0 0.8186565041542053 830 605 1136 908
1904,a5555ff6d40a725f85f8e256763dd102, 14 0.9869681000709534 0 0 1 1
1905,a559fdd5f4dd5701aca2964c82857d42, 0 0.8728021383285522 848 693 1192 1059
1906,a59a3566eec80ff22c3bc7d1e3f4f72d,
1907,a59c21bc96c0d0c599ba2447ce946bde, 14 0.9825924634933472 0 0 1 1
1908,a5de9d455b2d8582198986939001bf9e, 0 0.7881919741630554 804 576 1091 895
1909,a5eabc3dd2734b211c9b09205443a2ea, 14 0.9999774694442749 0 0 1 1
1910,a651f4b5a5f723845a76084017650322, 14 1.0 0 0 1 1
1911,a68eed5e92eba6f867bf9cfbcc7c6d86, 14 0.5077750086784363 0 0 1 1
1912,a6967906c3e742137e65cd797236c01f,
1913,a6a9a60f22b70029f82e04bd2d5823cd, 14 1.0 0 0 1 1
1914,a6c7487aea4a4e9c3bdf351c1ccaeca3,
1915,a6d47d373ff5dda12313d71b37a8f7af, 14 0.9997962117195129 0 0 1 1
1916,a6df473195e09e64ea2dd37ab269b81f, 0 0.6054078340530396 778 596 1073 911
1917,a6efbd286c6fef24cb3eea55d4450eb5,
1918,a6f29ff09ae2e8a11cf1e151471fdcba, 14 0.9970905780792236 0 0 1 1
1919,a6f83640b41a64326aba96cdef3133dd, 0 0.590008556842804 797 627 1118 975
1920,a6fd708c49961e31f03d1c0423a26b73, 14 1.0 0 0 1 1
1921,a704862ae5aae0c79c5c25f0d1015084,
1922,a73dcf600646ab4aa44b173947fcd250, 0 0.9977992177009583 770 447 995 674 3 0.9424697756767273 730 752 1188 953 13 0.5742419362068176 655 441 850 697
1923,a76af416c19ccdcd6b4c0ad86b08340b, 14 0.9999927282333374 0 0 1 1
1924,a7a4d298c34a295825515df73ee720a7,
1925,a7b8a9e921ea304362918523cc3529ef, 14 0.7759262919425964 0 0 1 1
1926,a7b95bc6823cdde758fc58a57885ca20, 14 1.0 0 0 1 1
1927,a7c42a5d0723d41c389b35c2c3251f88, 0 0.6377556324005127 911 607 1254 925
1928,a7ce329e4064a63c4b7f3efb7c6b2dde,
1929,a7db5a105f5e78792f0164a843d58440, 14 1.0 0 0 1 1
1930,a7e8992bfbf1e24fb95721fb71e51159, 0 0.8019925355911255 806 682 1127 1025
1931,a80ed41299d1b739fb229bea79072a42, 0 0.6595830321311951 657 567 910 850
1932,a81511be3f69b30f5d04989b3b2319f0, 0 0.5583276152610779 732 599 1022 919
1933,a861ebc33e21bf2a73d3e9b8cccbf526,
1934,a868475eb59e09a1fc9d6d5c12511d43,
1935,a8738fcce7411391f6c9804a7458d45e,
1936,a87c6ab4132c0ef29ebf51bc418ce921, 0 0.7356644868850708 794 607 1087 930
1937,a87deadff44a29f5c23ab572b217ccc7, 0 0.6208330392837524 793 580 1097 884
1938,a88f299e626d550027eaeb70250032ef, 14 0.527436375617981 0 0 1 1
1939,a88f300d72faf94ee8360906f4354851, 14 0.7852917909622192 0 0 1 1
1940,a8a87a9713db7e487362b5f8ecf4e387, 0 0.7420055270195007 766 609 1061 931
1941,a8b1710cb5c6838d9ec9394cc9d3e54e, 14 1.0 0 0 1 1
1942,a8bdfce0a004e021326f6bc6b3cbe879,
1943,a8be2c2f3cca4561d6d849412dfac1e5, 14 0.9724330306053162 0 0 1 1
1944,a8eea443a1b6ff5a66a5b3d9ca3b43ec,
1945,a91d7a2861df777e89f50e82a13c951a, 6 0.5767043232917786 654 556 933 857 7 0.8598416447639465 577 730 977 1001 10 0.5463270545005798 497 476 665 841
1946,a9502c70f079a56f8069b0e5fd9108af,
1947,a9653a3944debde919a631ede6f9ac5e,
1948,a96be9e6b0e037a1c534c965fe7c5e44, 0 0.7920953035354614 615 493 848 749
1949,a98c821850d44edfeb4c87e5b247f384, 0 0.7199736833572388 719 470 986 716
1950,a98eb78f76b41f3b87faecc6e10e56fa,
1951,a9bdb1569185a68c00c7e1df3a5c7a7a, 13 0.5381359457969666 0 0 0 0
1952,a9bfb9e92e3303005bbb9e98a86bd3c8, 0 0.7528327703475952 841 623 1171 939
1953,a9c0ae6876251773ec5aeacde33d8259, 14 0.754662811756134 0 0 1 1
1954,a9e40cab375d5e1ce347b4f5587d7579,
1955,a9eb578a8362fedb2ae92bc6f2ba72c9,
1956,a9f5053df6cf18b5e52173b038bddcad, 14 0.9949530959129333 0 0 1 1
1957,aa15cfcfca7605465ca0513902738b95,
1958,aa1d47b139a6511c9d82741ec9dc8607, 0 0.7738962173461914 741 635 1023 967
1959,aa36be0450cf8113111df8d7f4c30859, 0 0.6090202927589417 966 654 1340 985
1960,aa3731395ea86dd08e8a54e57d517b13, 14 0.5337148904800415 0 0 1 1
1961,aa6eac68ec54061a4d8db4e92fe26fca, 0 0.5780496597290039 640 562 901 844
1962,aa7bcd8dfeacb7484a0c88b472497780,
1963,aa9277e026977e366962c42dc94a5598,
1964,aa94a6c5aa2944663fbaf9b0fe6c23cc,
1965,aaa95202579b81b6c1fd30a32e416e4b, 14 1.0 0 0 1 1
1966,aab1d5f56900ecdddc2687176293ee8d, 14 1.0 0 0 1 1
1967,aab92c2f28c68c50ae92943aa4f00a13, 0 0.8329585194587708 715 607 998 900 3 0.7653688788414001 603 828 1028 1115
1968,aad1e0551f34552bab5566ae73051ede, 14 1.0 0 0 1 1
1969,aaef5c76717e048a21ca0bbe328e3552, 0 0.5185872316360474 658 561 920 850
1970,aaf9e71b7ff5555aa096d77b2482ed56, 14 0.7239577174186707 0 0 1 1
1971,aafba37e808192258f4a1c806113d678,
1972,ab0272eeb4b1d71bb816b39fb872f817, 0 0.8620619177818298 618 487 863 755 3 0.5293545722961426 519 698 903 973
1973,ab58f6f43dd2ed4995a4db00799061a2, 14 0.7140673398971558 0 0 1 1
1974,ab5b4a334ecfc9544fb26cc268f85794,
1975,ab98dfb77bbb5deff60345b5b4111666, 14 0.523175835609436 0 0 1 1
1976,ab9a830042ed3df8a972a382b5c2d152,
1977,ab9dedb9ff4cd9e80dca74505b599105, 0 0.7141055464744568 622 503 866 764 3 0.5066291689872742 523 698 898 976
1978,aba3d1f5b1c04236f52a8980929b2cfa, 0 0.6579201817512512 656 537 910 816
1979,abbe42351ae1e98ba1bec5733e5dab40, 0 0.6948602795600891 646 550 891 830 13 0.5275513529777527 0 0 0 0
1980,abc7ffa4653f0f7ce023294743b7822d, 0 0.7380468249320984 711 520 947 807
1981,abe3e3c83a7dc58474450b601e20cffb,
1982,ac0bac3fdb7c2aaaef82ef57e4e31fc3, 0 0.5368971228599548 768 605 1077 919
1983,ac2ff5fbe1414b37f6c093af463a2e8c,
1984,ac30fba4f3b56ce91061a996da50ca33, 14 1.0 0 0 1 1
1985,ac355b28467401582eb29bcba2222201, 14 0.9987890124320984 0 0 1 1
1986,ac4491828474ddb108feea97a3dd9b2e,
1987,ac50740234b410b2a101abff1b10c880, 0 0.5892160534858704 627 499 859 754
1988,ac5b9c5e3b65367ddbd1097db80f7a3c, 0 0.6682484149932861 629 516 867 783
1989,acb798cac2ce66c6c9b1570fab4e4adc, 0 0.9193955063819885 981 717 1257 1047
1990,acc6f0b29ac46e8211ee8af34623d226, 14 0.9999996423721313 0 0 1 1
1991,ace60710b86a4f9e247f6a04c0b64418,
1992,ad0e28f2ca779814670ce4a075e6cb2d, 0 0.6821295619010925 1005 673 1395 1036
1993,ad64176ee6a7c2be0275dca89c1087b8, 14 0.7500126957893372 0 0 1 1
1994,adb78a62d4d98624dc87fd1da2a47fbf, 14 0.9994353652000427 0 0 1 1
1995,adca1d936c8d6b0cd25c0011894f20dd, 0 0.7348090410232544 807 627 1117 958
1996,add028f733f04ffb837bae1ab64ecdab, 14 0.999494194984436 0 0 1 1
1997,ade7c2225ef5aa319a66de15812a7e79,
1998,adf83198e0e44726552116b6bf7b845a, 14 0.8208552002906799 0 0 1 1
1999,ae0a37c6a0d67c39df4d50a8c682fc1d,
2000,ae1a1f3641ea3d97e97fd07bbc7edb5d, 0 0.5969895720481873 779 677 1064 1020 11 0.6609405875205994 761 811 1081 1094 13 0.6171051859855652 820 677 1109 1111
2001,ae1be0bdd3023c9d1d16d25124c6c6d2,
2002,ae2c627a8cdf3ed34305217f530fad73,
2003,ae39157042d5ff9e264c7f6b18812938,
2004,ae449aa8589959e118d06c008dcd5035, 14 1.0 0 0 1 1
2005,ae5448304e886b7dee7e095e5bcf66f4, 0 0.6000941395759583 714 531 997 804
2006,ae6434cc392e34dc83ce31ce480c5858,
2007,ae65f96c6901de63e9ca768bb58c3253, 14 0.61651611328125 0 0 1 1
2008,ae764a3ffd1b0317e4496637b3708a20, 14 0.9901416897773743 0 0 1 1
2009,ae7fa77d4ac17896070888e1e62f4973,
2010,ae9c7e52d8a31c3898dcd1bcf7a6f19f, 0 0.6171800494194031 613 501 841 752
2011,aea4295e0193631de4bcab7792b9da7e, 14 1.0 0 0 1 1
2012,aedc1feb3dafbc2344ae4daa908fa35a, 0 0.8692731857299805 881 572 1268 898
2013,aee6f5a3a0097e62a30dccb62dc7c871,
2014,aef93e49694dfe1a10e508ec299d2857, 0 0.5735366344451904 743 553 1016 889
2015,af2a0be2fe0eed4b198487a185e78e14,
2016,af2c39b21636af413907f7f1cf658446,
2017,af42eedb38176dadaa09bfccbe65e16a, 14 1.0 0 0 1 1
2018,af45d7c1bc7db86bece7f8b21dfc228d, 14 1.0 0 0 1 1
2019,af482b2b75091fb3a26632a5cdd83fbc, 14 1.0 0 0 1 1
2020,af585facfdf8aea6ca8175f5bc2b7c6e, 14 0.9999979734420776 0 0 1 1
2021,af6e3cf591f1ef220c22cefe19b638a0, 0 0.5733983516693115 782 606 1087 918
2022,af72268c7cc92691f6f095ad6ba5af60, 0 0.5273579955101013 642 539 900 819
2023,af814787d788b29059ae3419a3b38dbd, 14 0.811651885509491 0 0 1 1
2024,afa956946ef7e3933b6847a3ceabb448, 0 0.528923749923706 662 569 931 859
2025,afd98fcc55409a4bd2568bff204467e5, 14 0.9989801049232483 0 0 1 1
2026,afe26bd69f04e1a0eb437ed8fad12d63, 0 0.520124077796936 903 659 1261 1004
2027,afea5cd9971b43df0e0e56faa5ec9e0a, 14 1.0 0 0 1 1
2028,afee8ff90f29b8827d0eb78774d25324, 14 0.5930976867675781 0 0 1 1 11 0.509696364402771 407 209 449 326
2029,afef521082fd36f187a774250d41534b, 0 0.5694141983985901 719 553 978 849
2030,aff1207c6ecd90843ab144eed9467a49,
2031,affa908e7a8578ea510b37c08b7fa1ee, 14 0.6757330298423767 0 0 1 1
2032,b0119d70ae6410b497a0f2a74225ea9e, 0 0.5534141063690186 955 669 1343 1015
2033,b0385734db3c516e5e9d43af7dcfbf3c, 14 0.9999467134475708 0 0 1 1
2034,b05eea6e753afa1cc9c957633eb03515,
2035,b061d6df893b4bb48b7533e853df4220, 0 0.7569811940193176 665 482 863 737
2036,b0634373edac7074e2ab28a088ee0612, 0 0.5126668810844421 838 645 1216 983 3 0.5628210306167603 714 868 1265 1222
2037,b06913e5c32078f74280d5937e316d96,
2038,b07db2b7a19271c348cd0138fb0ea6a2, 0 0.7295488715171814 779 552 1063 856
2039,b07fdc1165d9ac510565ad0ccdc28461,
2040,b092fafdce3e9e4aa0a999824e4ab59d, 0 0.6546237468719482 662 543 911 817
2041,b09780a59f371d11441de06aad993437, 14 0.9977099895477295 0 0 1 1
2042,b0a1aba6962b7a2ae90ebd5f293a7413, 0 0.8989995718002319 645 537 885 802 13 0.5252116322517395 0 0 0 0
2043,b0a22a2ed9f2511c83628c3c149c620e, 14 0.999980092048645 0 0 1 1
2044,b0aff2cb1054d3a5ffcdeb33b2f53ab6, 14 0.8273076415061951 0 0 1 1
2045,b0b42b663139625afc6e29526ae1ecfe,
2046,b0b7dbd9b65c26a225e8f068c30036c5,
2047,b0b9a7143b9590143538c99efb5826d8,
2048,b112545c70dffa1f3070ca17ae314782,
2049,b1191a037edd92e49073961f2762a013, 14 0.9425888657569885 0 0 1 1
2050,b12232ebf575db0226671621146f76e1,
2051,b13d4ee2cd427c0ddbce944de4187735, 14 0.6250303983688354 0 0 1 1
2052,b176812b6d85e2bad51164998ec32581, 0 0.9716494083404541 722 545 968 835
2053,b1876d26a3f3cc44a8c667aa2a8a972c, 0 0.6336537003517151 977 654 1356 991
2054,b19485638f07adff512a5a70a7226510, 0 0.6442480683326721 981 660 1367 1006
2055,b1a596318e7bfdcbb74044bf6d38c6ed, 14 1.0 0 0 1 1
2056,b1bc26113bd511d4a2e29c21b786f46f,
2057,b1cf300f6c334fd9ed4ac90d4d345525, 0 0.6499464511871338 599 424 803 672
2058,b2026d7a8878474b33490ccc9ac1d0b8, 3 0.6418609619140625 824 630 1198 936
2059,b2036bab38a8e48baca67602a5679fe2,
2060,b22a606ccf819ba00d16d8f5a315db33, 14 0.9999998807907104 0 0 1 1
2061,b23600f7395ee996cea6c96faed17927,
2062,b239daece54519264624cf61e858717f, 3 0.731920063495636 588 486 919 763 7 0.7888497114181519 554 586 916 784
2063,b24786ead7a3022992f42c4bc7802ff1, 14 0.998754620552063 0 0 1 1
2064,b249fedbd224f8bc77f9977e94d1326e,
2065,b2787087028bc2c22a30b10b18b9c96d, 0 0.7410570979118347 764 551 1053 843
2066,b29fdbcf453e70793197879d52dd9932, 14 0.7113469243049622 0 0 1 1
2067,b2ebfd781d0d4b97f634e797cda68ef9, 0 0.9703413844108582 918 616 1221 921 11 0.818464994430542 0 0 0 0
2068,b2fe15f8e72e8825f44f23fd2968c67e, 0 0.5446783900260925 613 521 859 788
2069,b2fe1b518082afaf61e01159ac62b661, 14 0.9995211362838745 0 0 1 1
2070,b310740e310e57b4e817bc1eea810695,
2071,b31896c53faf22384b2ec503b2657139,
2072,b355f072e13b16791b85280fe272e2d2, 14 0.6852040886878967 0 0 1 1
2073,b35f68168336f1cda4ccc227655cfb80, 14 0.63254314661026 0 0 1 1
2074,b381d2dc6d77140e137a70933adf2f23, 14 0.7018448114395142 0 0 1 1
2075,b38be7898a845062393e06bb52cefc2d,
2076,b39c13808b09d93117fa755e6f8e64ab, 14 0.6361278891563416 0 0 1 1
2077,b3b085d09a42cfd9d885f4abd7948b03,
2078,b3bde408c437a5395134a3126fc88060, 14 0.9999995231628418 0 0 1 1
2079,b3c53b567b4981605f758d83d2e91d90, 14 1.0 0 0 1 1
2080,b3db42a01ac63823463dbfbc952d98fc, 0 0.5262948870658875 948 644 1293 970 13 0.5039457082748413 0 0 0 0
2081,b3f67ac077531f44dd06275af31edbd9, 0 0.8023624420166016 1001 645 1357 981
2082,b437738182ad6fbdcfa6f6e1d220dad2,
2083,b440e6708f332a8be9eeccc368b0df24, 14 0.9999526739120483 0 0 1 1
2084,b444c3063cb1d803686df3e724af8ffc, 14 0.8741910457611084 0 0 1 1
2085,b45212c0181a586f4e50896ed1ade593, 14 0.9981986880302429 0 0 1 1
2086,b459a50805be69b1b31dcd7776cf685c, 0 0.535908579826355 843 756 1165 1142
2087,b45de8c5c4a5ec655fe0d6250a45c218, 0 0.9879541397094727 590 411 795 650
2088,b460bd8e31516f538e866724f62b0e53, 0 0.7717821002006531 705 569 965 863
2089,b461cd28bc17c294dd986d0d91577ac3, 0 0.6123453378677368 664 563 922 846
2090,b4801175f8c958f46679cb01729a3aa3, 14 0.8288025259971619 0 0 1 1
2091,b4892a156d2b51f8a33413e447cd07a4,
2092,b49ae99734943af981150e563b4bf26f, 0 0.6582127213478088 777 626 1061 954
2093,b4b4f6bd4783d0b7659280181ac022e3, 14 0.8933208584785461 0 0 1 1
2094,b4be21fea9b9bf0992e72d56db1a2cc9, 0 0.6917948722839355 659 539 898 816
2095,b4c301c911e519f94d0e2752fa3e1a52, 0 0.6222063899040222 766 613 1051 932
2096,b4c7e3c3881a4f6198995e41c28ee42f,
2097,b4d7956d7abb534e5eb9654cb6ce0447, 14 0.971327543258667 0 0 1 1
2098,b4e78fa47b3675c8de1ceae320bc4bf9,
2099,b4f74f85787bc1cda0604360f5ed3480, 0 0.5817332863807678 792 642 1083 981
2100,b4fe965a759d442827c1b2a9dd1cf07c, 14 0.683504045009613 0 0 1 1
2101,b514266c17d677f96256830c911cd360, 14 0.9999923706054688 0 0 1 1
2102,b537b8151e99a7cb62d9e8173802047b,
2103,b56a27064980bc682ef60687a7938dc0, 0 0.9005018472671509 789 627 1082 951
2104,b58e4a983569ccea8cffdc2366efb4bc, 14 1.0 0 0 1 1
2105,b5adba906f51061c5cc1bf23ab268b44, 0 0.5960797071456909 601 493 847 764
2106,b5b8e63ea1d8857d9ef8972a5ffd40ad, 0 0.7922230958938599 878 617 1171 933
2107,b5beecb493aba85a65672ec29595e2ec, 14 1.0 0 0 1 1
2108,b5da01c47f383175b34189c9e0a604fc, 0 0.7968841791152954 737 614 1016 927
2109,b5db31329914f79adc2225e63238e057, 14 1.0 0 0 1 1
2110,b62d8ad6e5876091e7ecfb170aacd533,
2111,b6306e43c25510ae95720bc16ce3e9df, 14 0.8049529790878296 0 0 1 1
2112,b64e66f5c1d00d05deccaa8be754073a, 14 0.9994446635246277 0 0 1 1
2113,b65467fc097115261fe11d2a99ccb5cd, 0 0.7090752720832825 763 528 1046 804
2114,b6629ab57e020267189a0e0cd5477442,
2115,b671f9ce0398d6aad805083ab7f5567d,
2116,b6742642009842b72acce666991e9495, 14 0.9999483823776245 0 0 1 1
2117,b680342f191c8188c2ac1b2b1876a2ee,
2118,b681e8429d0e437034518de0ae6f6468,
2119,b688050e1558b6377a64246e88bfce3d, 14 0.9925332069396973 0 0 1 1
2120,b68ed20e5c6ebee881077e813b8328d0, 14 0.5717016458511353 0 0 1 1
2121,b6909bb49fea3015f46335ed2ebb9da4, 0 0.6950811743736267 660 524 905 802
2122,b698b97d189f5660ba5ffa52c142ac50, 0 0.6909244060516357 748 542 1042 832
2123,b6aecabe61430787ed4cdeb4409da3cb, 14 1.0 0 0 1 1
2124,b6c2293402377da9dc28dc65609022f0, 0 0.7735608816146851 966 668 1337 1008
2125,b6c2c6dd309938a3e4f695269871fce9,
2126,b6cd281d9e2086509d4aff85866aa1dc,
2127,b6ee9286885962e0dd8670232858dda5,
2128,b6f79693e9ae47422c76c434ad003fa9, 0 0.6561612486839294 809 662 1114 1010
2129,b7087046414717d69791b6fd66fa9e4d, 0 0.553367018699646 730 561 1024 859
2130,b71c18e9ca2ee28e46da0e5a97d38e91,
2131,b72eb8bfb19f645faedf529f848b34aa, 14 1.0 0 0 1 1
2132,b75472be12becf759504730560a8d6e2, 0 0.6334904432296753 885 536 1200 856
2133,b7806ab0cae2d0a9e40e009a354e4712, 0 0.8774036765098572 930 614 1284 936
2134,b7938de5b6940f45173e8f1e03b9396e,
2135,b7a6886c351cbdd8af911e2f813d9c65, 0 0.5409831404685974 845 611 1177 936
2136,b7b4381159d2df03eae9c807e19c5f11,
2137,b7c7ddcf253b397213116453bb085158, 0 0.509687066078186 875 696 1216 1052
2138,b7f01aa169cb6fe393063386530595c3,
2139,b8009ecfdc228cb909cbeae50c352d2e, 0 0.9372934103012085 679 403 943 652
2140,b83b3054e9691c9a180063acd5a3b8ea,
2141,b856f3db2491d631aa4300206b97ff82, 14 0.9696894884109497 0 0 1 1
2142,b857eb04491bba364d72288ba1ca6fb5,
2143,b8603c52ef3d03e6f9da6af8a089b455,
2144,b865bef830c36650ace8b36d2d07fba3, 3 0.5078250765800476 688 512 979 767 11 0.5929064154624939 0 0 0 746
2145,b8756da75ca0ff37e9124e4480fa5c51, 14 0.5535155534744263 0 0 1 1
2146,b87fe4c1166680aa2e67644306baa246,
2147,b8a064a85a04c00695de94136bd58955,
2148,b8a1303cdf5f86a9e3d1f88793dcf8f9,
2149,b8a25a8351b2d2b97953651a7c22c304, 0 0.6057485342025757 661 543 909 819
2150,b8e2cb8633a5299a8dec2087ad3e997e, 0 0.8018372654914856 635 526 872 792 13 0.510052502155304 0 0 0 0
2151,b8f93143f14cf418de65d17783e1beff, 14 0.9988076686859131 0 0 1 1
2152,b9182fc1e8c26b2642e8cb47ead586c7,
2153,b91c79d745aaf2676d55c05b895171f4,
2154,b922119aa88305502c4a33b7223b8931, 0 0.5859026312828064 807 656 1142 992 10 0.5155091285705566 655 585 943 1080
2155,b92f500effea3979596d1ad5833d62aa, 0 0.7529706954956055 778 625 1090 970
2156,b933b11d1a87912401b3839c0624bf48,
2157,b946a39ccc9817429acdf4034de8ad5a, 14 1.0 0 0 1 1
2158,b95f1cf07f0b4aa8a18d890b1712223e, 0 0.5614057779312134 983 600 1373 908
2159,b96a3e433f58b05ee579632dc85c1f6b,
2160,b977cbb35dc5a4d783bf23ed11249e20,
2161,b97f303f7576feb4b730d785af3fde1d,
2162,b97f663c47127668b341cae3b9a862ee, 0 0.5739453434944153 811 701 1121 1077
2163,b9a1cd8ead2d5c04b61217622da831ed,
2164,b9b22942e3e21e497ac0923986c5f4a1, 14 0.8104557991027832 0 0 1 1
2165,b9caeb519529294311110360f5c59a7c, 0 0.5375041961669922 995 653 1383 997
2166,b9d474f14b730f98f89ebacc42de9dcf, 0 0.6375405192375183 636 516 889 792
2167,b9dcec0d41bcd2acb499745d5aeeaf08, 0 0.9114230275154114 743 521 966 818 11 0.6428244709968567 722 528 927 877
2168,b9e16712bb4e0ba0adfe77973be8942b, 0 0.539449155330658 619 500 836 754
2169,b9ec82c648a5bd49b914014151a8a31a, 14 1.0 0 0 1 1
2170,ba069b56d87a5ff7be250ed5abebcc07,
2171,ba149dfb4f399902c41699b514d9fe39, 14 0.5101485252380371 0 0 1 1
2172,ba1cf5031a6f73a997901af57110de77, 14 0.7016748189926147 0 0 1 1
2173,ba38573ea116b6f1b299fe7f8843325d, 0 0.6495251059532166 745 604 1026 919
2174,ba4aab9350d482e5540d27184ededf0b, 0 0.9605637192726135 695 476 974 736 3 0.6747183799743652 591 686 1037 919
2175,bac58dc3a82b5a3d1f1affc2e9a5d6cf, 14 0.9023225903511047 0 0 1 1
2176,bac9afd1d1a6676624cf108e90a78a64, 0 0.9392744898796082 817 605 1108 939 5 0.5425533056259155 690 621 1020 1133
2177,bad694ad153ee9c56ffda84575095111, 14 0.9747815132141113 0 0 1 1
2178,bb1156d79ce6e6bae259c2292e20e857, 14 1.0 0 0 1 1
2179,bb3cb6e89c003ad4be9c6141b1d66723,
2180,bb3db5b1a3631c3f07ab30b3e53246e1,
2181,bb5ffb34f5baa01ec1e47df249046609, 0 0.7502626776695251 776 648 1055 992
2182,bb80a296415463575853956be0fed4f4, 14 1.0 0 0 1 1
2183,bba85e01002c2197143466b7a8e9f692, 14 1.0 0 0 1 1
2184,bbab4dd25cce6bcce8cfbc431301d5e1,
2185,bbd308679b0ad1c2891ed0e90c732b6a, 0 0.8470818996429443 605 435 836 673
2186,bbded36443480f20efc2a93c6c353369,
2187,bbe48901af3e353ba17d85aee2eb9430, 0 0.5827674865722656 833 550 1193 868
2188,bbe5760fffa7c61ff8cf806b734ce19e, 0 0.563854455947876 748 619 1035 936
2189,bc100835ebd9995414e3c7a23ca2b4dc, 0 0.6499943137168884 796 328 1086 633
2190,bc1403d8be913097e5fd52ef49cc3655, 14 0.9998058676719666 0 0 1 1
